text,sentiment
1601,"This movie was such a blast! It has that feel-good, yet totally in your face attitude that draws me to a movie. It has a good message (party girl decides she needs a real job) yet she doesn't completely lose all sense of fun. I recommend this movie for anyone who needs some humor, but is also a thinker! :)",1
1602,"After seeing the trailer for this movie and finding out Spike Lee was directing, I was excited to hear about this event. I wasn't alive at the time, I didn't live in New York, so I expected more of a history lesson than anything. What I got was some interesting acting, a lot of sex, and about 30 minutes worth of film that actually had anything to do with the Son of Sam. I guess the film wasn't about the Son of Sam, but it was a peek into the summer of '77. Label me disappointed.<br /><br />",0
1603,"I was electrified when I first saw this in 1983 or 1984. Steven Biko is gone half way through the film but the resonance of his courage and wisdom is not forgotten. I didn't when finally in South Africa in 1993. It is also largely a story about friendship and loyalty. When I was in South Africa and heard the audience at a dance recital in Natal sing Nkosi Sikelel' iAfrika, my hair stood on its ends. There is a lot to learn from this story for all peoples.",1
1604,"My kids picked this out at the video store...it's great to hear Liza as Dorothy cause she sounds just like her mom. But there are too many bad songs, and the animation is pretty crude compared to other cartoons of that time.",0
1605,"This movie is perfect for all the romantics in the world. John Ritter has never been better and has the best line in the movie! ""Sam"" hits close to home, is lovely to look at and so much fun to play along with. Ben Gazzara was an excellent cast and easy to fall in love with. I'm sure I've met Arthur in my travels somewhere. All around, an excellent choice to pick up any evening.!:-)",1
1606,"Perhaps it's because I am so in love with the William Holden - Kim Novak version, or because I'm not a Gen-X'er, but this was absolutely the worst remake I have ever seen. Without the original's soundtrack, it just seemed like another typical TV movie...yes, about as bland as Kraft cheese.",0
1607,"I rented this film thinking it was the sobbingly sad 1959 version I saw as a kid. It was not. I was therefore very disappointed with what I felt was marginal acting, poor character development, and most of all, failure to highlight the relationship between the boy and his dog. In this version... the ""Dog of Flanders"" is just a cute ""aside"" to the movie. Get the 1959 version!",0
1608,"This is one of the worst movies I have ever seen. While featuring good actors the movie doesn't live up to the expectations. The most dramatic thing about this movie is the music, which pretty much sums up the movie: compensating for a bad and confusing storyline by having known-good actors, loud and dramatic music. It doesn't change the fact, that this is a very boring movie to watch. Earned itself a score of 1.",0
1609,"This is the definite Lars von Trier Movie, my favorite, I rank it higher than ""Breaking the waves"" or the latest ""Dancer in the Dark""... I simply love the beauty of the picture...the framing is so original; acting is wonderful, A MUST SEE.",1
1610,"i am a big fan of karishma Kapoor and Govinda. I watched this film after i had seen Fiza, which was absolutley brilliant.<br /><br />There are films that are bad, and there are films that are cr*p. but this film just takes the biscuit.<br /><br />We were so annoyed that we were conned out of paying our money expecting a decent film.<br /><br />avoid at all cost, dont even rent it.<br /><br />1/10",0
1611,"Errol Flynn's greatest movie, not just a sports movie with a wonder last 5 minutes where Ward Bond shines. Don't miss it just because you think its an old movie. Its a classic that could be easily missed. Do yourself a favour and don't.",1
1612,Too bad Chuck Norris has gone to TV. He made some good movies before he hit TV. This is a typical TV movie intended to pass the time. Unfortunately it wastes Chuck's talent as an actor. I hope he returns to the big screen some day.,0
1613,"Just watched the film for the 3rd time and enjoyed Lindsay Crouse and the rest of the cast just as much as before. It just keeps getting better and better. You simply have to marvel at the carefully measured way of speech, the slow deliberate action, everything being exactly in place.<br /><br />Truly one of the great ones and definitely my all-time favourite!!!",1
